"","LMC1","LMC2","LMC3","LMC4","LMC5","LMC6","LMC7","LMC8","LMC9","LMC10","LMC11","LMC12","LMC13","LMC14"
"cg12036633",0.527556653146849,0.462082421208455,0.237999283978803,0.494094217337302,0.309043337262807,0.612221588481886,0.790611147554083,0.0347807464431227,0.357604885121278,0.891729723002691,0.314391344862659,0.450563998346486,0.591971222956917,0.340337839702624
"cg22761670",0.669330119295108,1,0,1,0.108170968589712,0,0.356462127358283,1,0.657572118592769,1,0.271255788535553,0.701098331103512,0,0
"cg16135989",1,0,0.919109751065658,0,0.283539551499457,0.991062438930394,0.158169537384371,0.908193414671937,1,0.843487594741142,0.0195586003847884,1,0.749969537572816,0
"cg01268571",1,0.3410538620543,0,1,0.385013482441773,0,0.846955504105436,1,1,0.423654605972663,0.185661888218483,0.917042066535145,0.463053694486557,0.190641280071472
"cg16325826",1,0.127027580599108,0.442315316040833,1,1,0,0.677892651326425,0.824707824145103,0.526624970509172,0.229586166286593,0.0943091420445431,1,1,0.0262009867184701
"cg03889013",1,0,0.561366857082294,1,0,0.793434211881873,0,0.0328438799201221,0.772196155357034,0.592619740076884,0.330125192184522,0.922499585348935,1,0.0424409130375241
"cg17390350",0.295698526943599,0.866827032134202,0,1,0.126661665904623,0,0.860863105322784,1,1,0.798049179682985,0.136894372629815,1,0.189548183939682,0
"cg14819504",0.792276133686405,0.0314930043422788,0,0.688616586274336,0.0826222511366743,0.456126489103397,0.996885820144952,1,0.978726587526408,0.953888497798496,0.0321806369969783,0.794077288414342,0.20640973491293,0.236548292709761
"cg18061197",0.344775289133958,0.0444536726438502,0.698297117328904,0.856846686872718,0.817041426740657,0,0.52640711106563,0.449452170549673,0.818883098875431,0.947819673817909,0,0.429395304783762,0.213706337604465,0.216281759715968
"cg00683332",0.273776599768814,0.678029543925877,0.47708999251277,0.872763743186392,0.165268774627492,0.971617518868296,1,0.0586249566601168,0.999777359572867,1,0.222295706608224,0.45216367324534,0.330693938783866,0
"cg00924004",0,0.956206069437865,0.595791355724981,1,0,0.624639953841466,0.408036800007061,0.737657592179494,1,0.526385762088325,0.464402778891095,0.990711480702562,0,0
"cg17054060",0.532177815596622,0,0.81638684174075,1,0.296260439451869,0.435410939613877,1,0.320132722151085,1,0.697029363606621,0,0.467929514678127,0.229405599137037,0.0120347196250643
"cg13042918",0.253902424691059,0.878541092449308,0.423280905802044,0,1,0.718965622743325,0.474264373972678,0,1,0.761661041726073,0.585305253150461,0,0,1
"cg09323975",0,1,0,0.824954686997107,0,1,0.414556299685274,0.444759430864319,1,0.656771283314557,0.0950327518393713,1,0.809980722674277,0
"cg24067911",0,0,0,0.389534942489116,0.759358669030364,1,0.0655915367306331,0,0.730257805568853,0.210681291259947,0.760268901474556,0.584918880281292,1,0.412992675442355
"cg11795854",0,0.619044708056316,0,0.629851290027355,0.0655930468488237,0.960888555199305,1,1,1,0.861868274937936,0,1,0.306561553032286,0.0690548667731081
"cg08409113",0.444029661149621,0.172397756531238,0,0.0988190146418384,0.0835748886072143,0.154767028152743,1,1,0.902188864175323,1,0.162190365371517,0.526901988499002,0.101170118244803,0.876896591931776
"cg16513459",0,0.647307675997703,0.298421439079218,1,0.958917840457222,0.200687462455091,0.294402291723415,0.199315002560306,1,1,0.449896201847832,0.868097821751738,0.164204514975435,0
"cg10448808",0,0.295572558594792,0,1,0,0.925156661239294,0.937376072987,0.244789738872695,0.84845325816276,0.722862282136974,0,0.838852395600805,1,0
"cg03554573",1,0.218181244954431,0.116027713439803,1,0.387837907460117,0.217352114286314,0.361524272223118,1,0.859525702463261,0.28499316975662,0,0.945420494572305,1,0.259944496604208
"cg11390741",0.424256730194927,0.384746459249138,0.518300286563429,0.837640220125801,0.879745953655257,0,0,0.0440431589160516,0.68690103573121,1,0.244855130570128,0.610088700440413,0.30504641440826,0.346362450058358
"cg00803453",1,0.928704934637087,0.276255952728982,1,0,0,0.654001252541747,1,0.266363705750722,0.463866790676523,0,1,0.867714339792878,0
"cg02286091",0.856065222536338,0.0700272244511303,0,0.635247235757487,0.0274261574286266,0.0560801879858482,1,1,1,1,0,0.895188202969762,0,1
"cg10002860",0,0.296532595690536,1,0.393294549712697,0.994002271463188,0,0.406966641791093,0,0.790658241088925,1,0.490903189167282,0.27626378236477,0.270268612278284,0.02861150478442
"cg21679391",0.527251023481409,0.56392564953379,0.718927129535644,0.860953073941261,1,0,0.318116216135324,0.34203985161906,0.491061589482924,1,0,1,0.382848241111755,0
"cg03356172",1,0.317056019337791,0.232424910231944,0.0569102150651515,0.262058957388949,0.729156374086505,0.205331449131707,1,0.671966314026192,0.488011023278921,0,0.859815748276657,0.965579570916521,0.116703874298421
"cg05594873",0.988544455623558,0.233342656608878,1,0.275375052217168,0.384710064668644,0.842303881599391,0.884043239814868,0,0.735591773869415,0,0,0.995946331671274,0.186085216513038,0.445158197005923
"cg26809635",0.315043203953658,0.270218488093838,0.348065370474271,0.82669759487539,0,0,1,0.452484581317419,1,0.612289795413806,0.205701582010513,0.734084014945546,0,0.746597623562832
"cg20034372",0,0.762070495108606,0,0.594634311790471,0.375751642953077,0.77067797059274,0.573890079558927,0.251882175620974,1,0.38437002631919,0.156361406410784,0.691646340144472,0.998713852722038,0
"cg06710082",0.494191820005615,0.458223292780858,0,0.810216616925646,0,0.486772361267875,0.947974242706596,1,1,1,0.0333046544716628,0.927849750016291,0.0226740501106331,0.576505306287405
"cg03082589",0,0.104108378791702,0.404810682116753,0.66542868788275,1,0.673472245234135,0,0.421577040292058,0.574117341922476,0.682364310187233,0.0850340145306346,1,1,0.41321313097314
"cg25394782",0.0195222193040834,0,0,0,0.947653716554228,1,0.902900254808418,0,0.750778079262533,0.561694176754922,0.137720215217884,0.81626486810387,1,0.325321312501244
"cg15126975",0.126238417803085,0.297606480870446,0,0.783781287943308,0,0.594108129581854,1,0.876411247359814,1,1,0,0.9347195865944,0.0063102823303373,0
"cg20261167",0.611919502632125,0.385262145785058,0.484975826785569,0.928224523843502,0.162975957528182,0.727156851367828,0,0.5229957752877,0.9882599237396,0.818791743224898,0.053286359320253,1,1,0.0108193372943351
"cg05758861",0.415215756832493,0,0.615544447949903,0.468488805217179,0.633639725176792,0.0301251462206506,1,0.781074115391142,1,0.578689208976948,0,0.986638956158417,0.892561964670576,0.647245230159598
"cg20434152",0.535448746407515,0,1,0,1,0,0.345382885303263,0.231154167759441,0.830919871851981,0.954289415675759,0,0.856053023635014,0.0835500477869094,0.882485841067433
"cg22238122",0,0.836662472229573,0.00595915375435357,0.294822611961265,1,0.494504070940029,0.574616177900634,0.0855395526061685,1,1,0.463996149879485,0.173088621648646,0,1
"cg22324567",0.0298516368849997,0.522017888957492,0.121218230340741,0.791017998868315,0.0118097536855211,0,1,0.71686892920403,1,1,0.408646688946862,1,1,0.469476211098572
"cg09781994",0.402437569848997,0.799821704445418,0.516467276345323,0,0,0.988666808843203,0.922359559732046,0.863504370776847,1,0.487015613693207,0,1,0,0
"cg15720535",1,0,0.536619615939747,0.761696818044204,0.264396591064256,0.308457919161753,0.553153847055494,0.990383567162168,1,0.749498208969684,0,1,1,0
"cg21493516",0,0.982020355690608,0.338133039814336,1,0.293981658503408,0.885534584063914,0,0,0.262657919458903,0.844321988213464,0.596661119994718,0.565027737556045,0,0.495366687741625
"cg26019472",0,0.556024716130483,0.92283786141025,1,0.978386297428505,0.0630074410986004,0.167805015318532,0,0.906363627795379,0.968509067731059,0.527378696823295,0.711951273276165,0.378535224291847,0.117986724980042
"cg11046030",0,0.854453394768315,0.239365221531819,0,1,1,0,0.00625780884300775,0.644292307650814,1,0.907739378777363,0,0,0.569052388353095
"cg04954111",0.123944073879039,1,0.984417564492731,0,1,0.256906233312321,0.204458933107471,0.0202976414999753,0.252725124736439,1,0.416804779850856,0.0781695948570852,0,0.00513901695721197
"cg09313931",0.310321590095613,0.528281187910944,0.029091398569042,1,0,0.568097312238826,0,0.977946205244235,1,0.610974415004396,0,0.921835743290949,0.209540222357615,0.199513186095627
"cg25923609",0.527655797894559,0,0.478724607620776,0.985330860368179,0.208245726867252,0.402553552715194,1,0.411428102201937,1,0.872608534047598,0.162904786346042,0.587064049706527,0.118026970612365,0
"cg10536999",1,0.115801189006797,0.341523973396258,0.974331868122422,0,0.851642608990142,0.803632513315877,0.416812484168361,1,0.880003050903871,0,0.85989410142249,0.170600471300557,0
"cg17239057",0,0.459481686597015,0,0.816521224197663,0.857671947380565,0.0496656040840388,0,0.776586510145183,1,1,0,0.234766734673089,0.0399995199419899,0.710490948508439
"cg26236177",0.176796762130248,0.939748488201217,0.232777471528363,0.95208503640202,0.199050637528449,0.30448096424727,0,0.205142195080796,0.737680480334585,0.947385239051743,0.255110745574181,1,0.919369749733875,0
"cg26345613",0.944686355740682,0,1,0.0779209723304022,1,0.224928409150684,0.857557419691865,0,1,0.0888043943917451,0,0.82799934317728,1,0.0556825861857748
"cg05813818",0.453401258928584,0,1,0.159824863013482,1,0.386200683145501,0,0,0.872452561350717,1,0.15734769627108,0.452660230863574,0.345114415290518,0
"cg18173726",0.158733618901093,0.206494265902526,0.230753865519972,0.192054501112501,1,0.986484111207054,0.534340121317518,0.412408842424016,0.963107721818634,0.744447565703077,0.0837044165129764,0.765207480677297,0.23975885566702,0.674800588913849
"cg05626376",0.4920275529629,0.212333783527304,0.961617169939218,0,1,0.825879553187418,0,0,0.525530447952835,1,0.255905722255592,0.192497939549783,0.845175219786517,0
"cg13225830",0.576675167683218,0.659116479875492,0,1,1,0.763423620439849,0.327946139987836,0.396070810257394,0.139359309858397,0.732030203552926,0,1,0.166804098442925,0.568411659999926
"cg23032184",0.906194287608087,0.568035010001288,0,1,0.983435312768356,0,0,0.878314294945653,0.625566827850652,0.298071452311113,0,1,0.814581834922496,0.326220414177803
"cg07974511",0.213698802179136,0.569288422848057,0,0.748907632970126,0.0329430724094951,0.676885575789862,1,1,1,1,0,0.225628989267409,0,0.215585215200033
"cg06029700",0.0819363815119856,1,0,1,0.378755255418085,0,1,0.444426960741219,0.627652330791878,0.604953960470888,0.107733472221294,0.991168378517302,0.992104683123542,0.993238033359335
"cg23162201",0.588508941581354,0,0.785361097306451,0,1,1,1,0,0.761591936553818,0.645383961768501,0.230879163670424,0,0.07996985564106,0.866087026893638
"cg25499397",0,0.5683951114518,0.70786895901344,0.0856040752852486,0.242210985855858,0.621910334453012,0.681013038440297,0.250971390958882,0.845466174000343,1,0.177283132964749,0,0.0156644127503332,0.0456365572705809
"cg10331073",0,0.660704812960765,0.25933432405462,0.0637067206315644,0.981144304580574,1,0.0435543371071386,0,0.899509575418735,1,0.915832982083681,0,0,0.044173862347512
"cg24463471",0.116236893419584,0.621638086163134,0,0.971882762521435,0.877937314478718,0.325553733417237,1,1,1,0.774006244834015,0,1,0.0261648463689824,0.107417887559536
"cg11342198",0.177472468504934,0,0.269448392854939,0.909117264812439,0.298125515277825,1,0.337402973031025,1,1,0.593967742872429,0.0535230196257116,0.652723627589583,0.533850634632563,0.000171023331632578
"cg07266404",0.000622915300533474,0.746613462426498,0.488387641190038,0.608810829079003,0,0.270229434479667,0.412845221759953,0,0.803811972904624,0.64026071087358,0.76125657839255,0.616736651922215,0.435746176856163,0.136121183342527
"cg06633978",0.993463377018489,0,0,1,0,1,0.254153322807985,0.00582698443584362,0.596049205195398,0.0102358303294482,0.542490287837888,0.790035726979398,1,1
"cg06523224",0.837745091611895,0.274211083909767,0.369563354293005,0.796951909768407,0,0.562527761367434,0,0.818100142312523,0.988582651867857,1,0.0444030784427803,1,0.0582887446450001,0
"cg20165694",1,0.201008197052964,0,1,0.417381838194391,0.251096887166674,0.781616564528315,1,0.779490585598536,0.237583584997742,0.178669315676127,1,0.706582677141806,0.047025659725757
"cg00651497",0.669624560894079,0.0440647904850544,0,1,0.481240882343913,0.100624391355569,0,0.154224006447889,0.163575353886085,1,0.22239779036578,1,0.976367872660922,1
"cg26363759",0,0.580150102572689,0.27657039249373,1,0.77062468266503,0.0489116693689861,0.162136751317594,0,0.57676088441457,1,0.0466198307078926,0.986877355506694,0.683522320172596,0.248307306187425
"cg17298275",0,1,0.944238715638599,0,0.93909520192179,0.444307637855812,0.836557296562556,0.643015614139084,0.452880975628257,1,0.324489776817078,0.39725451071788,0,0
"cg07184578",0.297356316033046,0.515862092821204,0,1,0.133754444029808,0.154504735110613,1,1,1,0.847466589071199,0.239385067305727,1,0.394228085800396,0
"cg02644510",0.315672255567993,0.613706057288077,0,0.48358817518493,0,0.289576256031188,0.944715580520234,1,1,1,0,1,0,0
"cg02530022",0.0766205441829084,0.45427328227459,0.0512350106158499,1,0.228433024125433,0.479848373797946,1,1,1,0.569168069490955,0,1,0.557479015765643,0.260860167204797
"cg01426303",0.126204977859293,0.266982665963745,0.188502796410902,0.640156289664463,1,0.787418280390759,0.479776556979012,0,1,1,0.493707361425512,0.50992943813807,0,0.611649248875383
"cg00299943",0.775451417709958,1,0,1,0.0454794891389583,0,0.0676498318406952,0.228162782849549,0.696757024081744,0.764700157936496,0.424797667303357,1,1,0.304671429845717
"cg15645685",0.748502526149073,0.00383104805692324,0.115229239512468,1,0.88257234540686,0.00784760533060418,0.259360889827909,0.868111425073573,0.443613274053055,1,0,1,0.973803820233545,0
"cg25769469",1,0,0,1,0.598805908889941,0.0401955251494435,1,0.551382802446075,0.866417123541413,0,0.260570730044586,0.989824053385536,1,1
"cg23864180",0.975697185949655,0,1,0.382659474270909,1,0.37200171710102,0.495353425477108,0,1,0.149939733049783,0,0.782372882386339,0.862491890043874,0
"cg01544903",0,0.166414294864725,0.184779520501632,0.612506343639125,0.0717092105605136,0.708339489290797,0.331346222562914,0.933625965592467,1,1,0.160168947873648,0.972437752936152,0,0
"cg01714284",0.291597688226184,0,0,1,0.072724735237809,1,0.289892734592222,0.35104187462478,1,0,0.235009393665238,0.994756714856995,1,0.819478927700849
"cg21117734",0.559414848978604,0.512609321271005,0.0176784307539871,1,0.184405682291403,0,1,1,1,0.75408245901906,0.0161876376429823,1,0.661479877752301,0.182965149659588
"cg14204784",0,0.325864500387815,0.752473644817208,0.503812372802138,0.255956550030025,0.966012644275391,0.931589613629211,0,1,1,0.691888923359575,0.488804735203089,0.0605405641222324,0
"cg26683252",1,0.0260115042968606,0.853427663552578,0.522310192102569,0.714772577948014,0,0.162017742421409,0.173125141546804,0.957235864038503,0.461145590876166,0,1,0.901350070061902,0.377015330848075
"cg12632411",0.207256930257188,1,0.891216030363783,0,1,0,0.66728141783579,0.285803673234703,0.41264608045202,1,0.246740449621986,0.113048664475933,0.0289658162963443,0.377181833452185
"cg04434593",0.288881166416908,1,0.0389094931373584,1,0.328538576924605,0.462500833960359,0.186424087817473,0,1,1,0,1,0.129163203875518,0
"cg26327666",0.477959953499012,0.513933882021291,0,0.208075044464543,0.24674725813617,0.875343246294761,0.53655833750267,1,1,1,0.00201006814975611,0.974198583174111,0.250304816486633,0
"cg13504411",0.985249480541677,0,0.946777417319193,0.345757795495175,1,0.285022242543933,0.565438915419008,0,1,0.149629684470364,0,0.78694794241253,0.923546880751727,0
"cg01518889",0.449046665454905,0.499243950385905,0.194956151818698,0.361789397494946,0.0139143565804253,0.50153934114199,1,0.737248092148683,1,0.86623042352892,0,1,0,0.0411300259926397
"cg05942459",0.394627246998138,0.22738769621781,0.36761112737102,0.368236791272856,0.0920611573718352,0.454268072583648,1,0.443616505726186,1,0.599667256898506,0.203935155409497,1,0.261913337292182,0.0425088629268677
"cg13407335",0,0.697599755014131,0.318315106787971,1,1,0.266192528452167,0.26279616834987,0.198432887418924,0.998936945965506,1,0.398675395052371,0.818774395695134,0.106157412763183,0
"cg13323756",0.325682331734926,0.418497447976852,0,0.483882563905471,0,1,0.432836542409018,0.421303055478301,1,0.983466148341419,0.0417453820968876,0.893781249115788,0,0.0803779029177694
"cg27102141",1,0,0.862590206495544,0.797271295348641,0.674963394484192,0.344952484096203,0,0.254277119370316,0.757821384823662,0.587626488852622,0.0307438974213745,1,0.834339195094535,0
"cg07124687",0.358072562222141,0.270722269741446,0,0.742582877580584,0.0492917207013444,0,0.475084899480706,1,1,1,0.468020808281773,0.821895840892794,0.281099478602432,0.18323510242624
"cg18735956",1,0.129391362625675,0.236856054444887,0.598481756539703,0.404746918084136,0.542501083380577,0.942516535118821,0.784210332895891,1,1,0,1,0.110367790242293,0
"cg07936950",0,0.867120989354239,0.157074808402434,1,0.207774282251149,0.449474940771062,1,1,1,1,0.0686479467094146,1,0,0.139059220894518
